 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  499         |      13.807      |      13.393  |      0.970
  500         |      13.807      |      13.364  |      0.968
  501         |      13.807      |      13.231  |      0.958
  502         |      13.807      |      13.436  |      0.973
  503         |      13.807      |      13.343  |      0.966
  504         |      13.807      |      13.379  |      0.969
  505         |      13.808      |      13.390  |      0.970
  506         |      13.807      |      13.415  |      0.972
  507         |      13.807      |      13.375  |      0.969
  508         |      13.808      |      13.366  |      0.968
  509         |      13.807      |      13.389  |      0.970
  510         |      13.807      |      13.354  |      0.967
  511         |      13.807      |      13.433  |      0.973
  512         |      13.808      |      13.409  |      0.971
  513         |      13.808      |      13.413  |      0.971
  514         |      13.808      |      13.338  |      0.966
  515         |      13.807      |      13.358  |      0.967
  516         |      13.808      |      13.408  |      0.971
  517         |      13.807      |      13.383  |      0.969
  518         |      13.807      |      13.328  |      0.965
  519         |      13.808      |      13.367  |      0.968
  520         |      13.808      |      13.343  |      0.966
  521         |      13.808      |      13.317  |      0.964
  522         |      13.808      |      13.329  |      0.965
  523         |      13.808      |      13.295  |      0.963
  524         |      13.808      |      13.336  |      0.966
  525         |      13.807      |      13.415  |      0.972
  526         |      13.808      |      13.386  |      0.969
  527         |      13.808      |      13.369  |      0.968
  528         |      13.808      |      13.331  |      0.966
  529         |      13.808      |      13.367  |      0.968
  530         |      13.808      |      13.400  |      0.970
  531         |      13.808      |      13.295  |      0.963
  532         |      13.808      |      13.321  |      0.965
  533         |      13.808      |      13.293  |      0.963
  534         |      13.808      |      13.289  |      0.962
  535         |      13.808      |      13.358  |      0.967
  536         |      13.808      |      13.242  |      0.959
  537         |      13.808      |      13.201  |      0.956
  538         |      13.808      |      13.320  |      0.965
  539         |      13.808      |      13.345  |      0.967
