 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  386         |      18.269      |      17.796  |      0.974
  387         |      18.269      |      17.780  |      0.973
  388         |      18.269      |      17.816  |      0.975
  389         |      18.269      |      17.748  |      0.971
  390         |      18.269      |      17.848  |      0.977
  391         |      18.269      |      17.828  |      0.976
  392         |      18.269      |      17.816  |      0.975
  393         |      18.269      |      17.816  |      0.975
  394         |      18.269      |      17.788  |      0.974
  395         |      18.269      |      17.804  |      0.975
  396         |      18.269      |      17.824  |      0.976
  397         |      18.269      |      17.836  |      0.976
  398         |      18.269      |      17.812  |      0.975
  399         |      18.269      |      17.804  |      0.975
  400         |      18.269      |      17.856  |      0.977
  401         |      18.269      |      17.840  |      0.977
  402         |      18.269      |      17.844  |      0.977
  403         |      18.269      |      17.840  |      0.977
  404         |      18.269      |      17.796  |      0.974
  405         |      18.269      |      17.848  |      0.977
  406         |      18.269      |      17.820  |      0.975
  407         |      18.269      |      17.816  |      0.975
  408         |      18.269      |      17.860  |      0.978
  409         |      18.269      |      17.808  |      0.975
  410         |      18.269      |      17.852  |      0.977
  411         |      18.269      |      17.832  |      0.976
  412         |      18.269      |      17.812  |      0.975
  413         |      18.269      |      17.872  |      0.978
  414         |      18.269      |      17.876  |      0.978
  415         |      18.269      |      17.840  |      0.977
  416         |      18.269      |      17.860  |      0.978
  417         |      18.269      |      17.888  |      0.979
  418         |      18.269      |      17.856  |      0.977
  419         |      18.269      |      17.832  |      0.976
  420         |      18.269      |      17.804  |      0.975
  421         |      18.269      |      17.856  |      0.977
  422         |      18.269      |      17.844  |      0.977
  423         |      18.269      |      17.848  |      0.977
  424         |      18.269      |      17.796  |      0.974
  425         |      18.269      |      17.872  |      0.978
  426         |      18.269      |      17.812  |      0.975
  427         |      18.269      |      17.836  |      0.976
  428         |      18.269      |      17.824  |      0.976
  429         |      18.269      |      17.832  |      0.976
  430         |      18.269      |      17.824  |      0.976
  431         |      18.269      |      17.844  |      0.977
  432         |      18.269      |      17.804  |      0.975
  433         |      18.269      |      17.864  |      0.978
  434         |      18.269      |      17.892  |      0.979
  435         |      18.269      |      17.780  |      0.973
  436         |      18.269      |      17.828  |      0.976
  437         |      18.269      |      17.836  |      0.976
  438         |      18.269      |      17.880  |      0.979
  439         |      18.269      |      17.864  |      0.978
  440         |      18.269      |      17.804  |      0.975
  441         |      18.269      |      17.836  |      0.976
  442         |      18.269      |      17.852  |      0.977
  443         |      18.269      |      17.848  |      0.977
  444         |      18.269      |      17.864  |      0.978
  445         |      18.269      |      17.836  |      0.976
  446         |      18.269      |      17.844  |      0.977
  447         |      18.269      |      17.820  |      0.975
 -------------|------------------|--------------|------------------
 Total        |    8184.408      |    7978.712  |    436.741
 -------------|------------------|--------------|------------------
 Minimum      |      18.266      |      17.196  |      0.941
 -------------|------------------|--------------|------------------
 Maximum      |      18.269      |      17.916  |      0.981
 -------------|------------------|--------------|------------------
 Average      |      18.269      |      17.810  |      0.975
 
 Detailed timing for proc : 0
 --------------------------
 Section             Elapsed Time (s)  Elapsed Time (%)  CPU Time(s)  CPU Time (%)  CPU/Elapsed  Frequency
 trc_adv                        3.796            20.781        3.792        22.052        0.999        720
 tra_adv                        1.578             8.641        1.676         9.746        1.062        720
 trc_stp                        1.568             8.586        1.412         8.211        0.900        720
 trc_ldf                        1.531             8.384        1.504         8.746        0.982        720
 dyn_spg                        1.312             7.181        1.348         7.839        1.028        720
 stp                            1.193             6.532        0.588         3.419        0.493        720
 trc_nxt                        1.038             5.681        1.068         6.211        1.029        720
 zdf_phy                        0.847             4.637        0.816         4.745        0.963        720
 ldf_slp                        0.730             3.998        0.632         3.675        0.865        720
 tra_ldf                        0.612             3.349        0.548         3.187        0.896        720
 p2z_opt                        0.423             2.315        0.384         2.233        0.908        720
 rab_3d                         0.364             1.995        0.348         2.024        0.955       1440
 trc_zdf                        0.331             1.811        0.332         1.931        1.003        720
 dia_wri                        0.310             1.698        0.184         1.070        0.593        720
 tra_nxt                        0.302             1.655        0.252         1.465        0.834        720
 dyn_nxt                        0.279             1.526        0.296         1.721        1.062        720
 dyn_zdf                        0.198             1.083        0.184         1.070        0.930        720
 nemo_init                      0.161             0.884        0.128         0.744        0.793          1
 div_hor                        0.155             0.847        0.148         0.861        0.957       1441
 eos-insitu                     0.146             0.801        0.148         0.861        1.012        720
 eos-pot                        0.140             0.768        0.152         0.884        1.083        720
 tra_zdf                        0.138             0.755        0.164         0.954        1.188        720
 bn2                            0.132             0.720        0.164         0.954        1.247       1440
 p2z_bio                        0.125             0.683        0.152         0.884        1.218        720
 ssh_nxt                        0.107             0.588        0.096         0.558        0.893        720
 trc_sbc                        0.103             0.563        0.124         0.721        1.207        720
 dyn_ldf                        0.103             0.562        0.132         0.768        1.285        720
 tra_qsr                        0.094             0.515        0.084         0.488        0.893        720
 trc_init                       0.088             0.483        0.024         0.140        0.272          1
 sbc                            0.083             0.453        0.056         0.326        0.677        720
